,exchange,datetime,ask_size,ask,bid,bid_size,spread,mid_price,vwap,levels
110,bigone,2023-04-25T05:19:33.079Z,995.76417,92199.04,90424.19,340.63289,1774.85,1823.775,1840.5088,50
111,bigone,2023-04-25T05:19:34.447Z,995.76417,92198.96,90424.19,340.63289,1774.77,1823.775,1840.5084,50
112,bigone,2023-04-25T05:19:35.810Z,995.76417,92198.92,90424.19,340.63289,1774.73,1823.775,1840.5083,50
113,bigone,2023-04-25T05:19:37.192Z,995.76417,92198.84000000001,90424.19,340.63289,1774.65,1823.775,1840.5079,50
114,bigone,2023-04-25T05:19:38.555Z,995.76417,92198.8,90424.19,340.63289,1774.61,1823.775,1840.5077,50
115,bigone,2023-04-25T05:19:39.925Z,995.76417,92198.76,90424.19,340.63289,1774.5699999999997,1823.775,1840.5075,50
116,bigone,2023-04-25T05:19:41.291Z,995.76417,92198.68000000001,90424.19,340.63289,1774.4899999999998,1823.775,1840.5071,50
117,bigone,2023-04-25T05:19:42.664Z,995.76417,92198.64,90424.19,340.63289,1774.4499999999998,1823.775,1840.5069,50
118,bigone,2023-04-25T05:19:44.028Z,995.76417,92198.59999999999,90424.19,340.63289,1774.4099999999999,1823.775,1840.5067,50
119,bigone,2023-04-25T05:19:45.385Z,995.76417,92198.52,90424.19,340.63289,1774.33,1823.775,1840.5063,50
120,bigone,2023-04-25T05:19:46.786Z,995.7641700000001,92198.46,90423.87,340.63289,1774.59,1823.695,1840.5059,50
121,bigone,2023-04-25T05:19:48.145Z,995.76417,92198.40000000001,90423.87,340.63289,1774.53,1823.695,1840.5057,50
122,bigone,2023-04-25T05:19:49.502Z,995.76417,92198.31999999999,90423.87,340.63289,1774.4499999999998,1823.695,1840.5053,50
123,bigone,2023-04-25T05:19:50.887Z,995.76417,92198.28,90423.87,340.63289,1774.4099999999999,1823.695,1840.5051,50
124,bigone,2023-04-25T05:19:52.252Z,995.7641700000001,92198.22,90423.87,340.63289,1774.35,1823.695,1840.5048,50
125,bigone,2023-04-25T05:19:53.617Z,995.76417,92198.15999999999,90423.87,340.63289,1774.29,1823.695,1840.5045,50
126,bigone,2023-04-25T05:19:54.984Z,995.76417,92198.12000000001,90423.87,340.63289,1774.25,1823.695,1840.5043,50
127,bigone,2023-04-25T05:19:56.344Z,995.76417,92198.04,90423.87,340.63289,1774.17,1823.695,1840.5039,50
128,bigone,2023-04-25T05:19:57.693Z,995.76417,92198.0,90423.87,340.63289,1774.1299999999999,1823.695,1840.5037,50
129,bigone,2023-04-25T05:19:59.078Z,995.76417,92197.96,90423.87,340.63289,1774.09,1823.695,1840.5035,50
130,bigone,2023-04-25T05:20:00.439Z,995.76417,92197.87999999999,90423.87,340.63289,1774.01,1823.695,1840.5032,50
131,bigone,2023-04-25T05:20:01.787Z,995.76417,92197.84000000001,90423.87,340.63289,1773.97,1823.695,1840.503,50
132,bigone,2023-04-25T05:20:03.179Z,995.76417,92197.8,90423.87,340.63289,1773.9299999999998,1823.695,1840.5028,50
133,bigone,2023-04-25T05:20:04.532Z,995.76417,92197.72,90423.87,340.63289,1773.85,1823.695,1840.5024,50
134,bigone,2023-04-25T05:20:05.919Z,995.76417,92197.68000000001,90423.87,340.63289,1773.81,1823.695,1840.5022,50
135,bigone,2023-04-25T05:20:07.293Z,995.76417,92197.64,90423.87,340.63289,1773.77,1823.695,1840.502,50
136,bigone,2023-04-25T05:20:08.674Z,995.76417,92197.56,90423.87,340.63289,1773.69,1823.695,1840.5016,50
137,bigone,2023-04-25T05:20:10.052Z,995.76417,92197.52,90423.87,340.63289,1773.65,1823.695,1840.5014,50
138,bigone,2023-04-25T05:20:11.411Z,995.76417,92197.44,90423.87,340.63289,1773.57,1823.695,1840.501,50
139,bigone,2023-04-25T05:20:12.835Z,995.76417,92197.40000000001,90423.87,340.63289,1773.53,1823.695,1840.5009,50
140,bigone,2023-04-25T05:20:14.177Z,995.76417,92197.36,90423.87,340.63289,1773.49,1823.695,1840.5007,50
141,bigone,2023-04-25T05:20:15.531Z,995.76417,92197.28,90423.87,340.63289,1773.4099999999999,1823.695,1840.5003,50
142,bigone,2023-04-25T05:20:17.243Z,995.76417,92197.24,90423.87,340.63289,1773.37,1823.695,1840.5001,50
143,bigone,2023-04-25T05:20:18.625Z,995.76417,92197.15999999999,90423.87,340.63289,1773.29,1823.695,1840.4997,50
144,bigone,2023-04-25T05:20:19.998Z,995.76417,92197.12000000001,90423.87,340.63289,1773.25,1823.695,1840.4995,50
145,bigone,2023-04-25T05:20:21.362Z,995.76417,92197.08,90423.87,340.63289,1773.21,1823.695,1840.4993,50
146,bigone,2023-04-25T05:20:22.977Z,995.76417,92197.0,90423.87,340.63289,1773.1299999999999,1823.695,1840.4989,50
147,bigone,2023-04-25T05:20:24.541Z,995.7641700000001,92196.94,90423.87,340.63289,1773.07,1823.695,1840.4986,50
148,bigone,2023-04-25T05:20:25.935Z,995.76417,92196.87999999999,90423.87,340.63289,1773.01,1823.695,1840.4984,50
149,bigone,2023-04-25T05:20:27.374Z,995.76417,92196.84000000001,90423.87,340.63289,1772.97,1823.695,1840.4982,50
150,bigone,2023-04-25T05:20:28.759Z,995.76417,92196.76,90423.87,340.63289,1772.8899999999999,1823.695,1840.4978,50
151,bigone,2023-04-25T05:20:30.121Z,995.76417,92196.72,90423.87,340.63289,1772.85,1823.695,1840.4976,50
152,bigone,2023-04-25T05:20:31.482Z,995.76417,92196.68000000001,90423.87,340.63289,1772.81,1823.695,1840.4974,50
153,bigone,2023-04-25T05:20:32.848Z,995.76417,92196.59999999999,90423.87,340.63289,1772.73,1823.695,1840.497,50
154,bigone,2023-04-25T05:20:34.220Z,995.76417,92196.56,90423.87,340.63289,1772.69,1823.695,1840.4968,50
155,bigone,2023-04-25T05:20:35.597Z,1031.33417,92229.67999999998,90423.87,340.63289,1805.8100000000002,1823.695,1841.1093,50
156,bigone,2023-04-25T05:20:36.957Z,995.76417,92196.44,90423.87,340.63289,1772.57,1823.695,1840.4962,50
157,bigone,2023-04-25T05:20:38.314Z,995.76417,92196.40000000001,90423.87,340.63289,1772.53,1823.695,1840.4961,50
158,bigone,2023-04-25T05:20:39.691Z,995.76417,92196.31999999999,90423.87,340.63289,1772.4499999999998,1823.695,1840.4957,50
159,bigone,2023-04-25T05:20:41.067Z,995.76417,92196.28,90423.87,340.63289,1772.4099999999999,1823.695,1840.4955,50
160,bigone,2023-04-25T05:20:42.442Z,995.76417,92196.24,90423.87,340.63289,1772.37,1823.695,1840.4953,50
161,bigone,2023-04-25T05:20:43.813Z,995.76417,92196.15999999999,90423.87,340.63289,1772.29,1823.695,1840.4949,50
162,bigone,2023-04-25T05:20:45.162Z,995.76417,92196.12000000001,90423.87,340.63289,1772.25,1823.695,1840.4947,50
163,bigone,2023-04-25T05:20:46.537Z,995.76417,92197.39,90426.6,340.63289,1770.79,1824.095,1840.4961,50
164,bigone,2023-04-25T05:20:47.913Z,995.76417,92197.39,90426.6,340.63289,1770.79,1824.095,1840.4961,50
165,bigone,2023-04-25T05:20:49.267Z,995.76417,92197.39,90426.6,340.63289,1770.79,1824.095,1840.4961,50
166,bigone,2023-04-25T05:20:50.639Z,995.76417,92197.39,90426.6,340.63289,1770.79,1824.095,1840.4961,50
167,bigone,2023-04-25T05:20:52.027Z,995.76417,92197.31,90426.6,340.63289,1770.71,1824.095,1840.4958,50
168,bigone,2023-04-25T05:20:53.440Z,995.76417,92197.27,90426.6,340.63289,1770.67,1824.095,1840.4956,50
169,bigone,2023-04-25T05:20:54.828Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
170,bigone,2023-04-25T05:20:56.265Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
171,bigone,2023-04-25T05:20:57.653Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
172,bigone,2023-04-25T05:20:59.072Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
173,bigone,2023-04-25T05:21:00.435Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
174,bigone,2023-04-25T05:21:01.807Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
175,bigone,2023-04-25T05:21:03.195Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
176,bigone,2023-04-25T05:21:04.568Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
177,bigone,2023-04-25T05:21:05.956Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
178,bigone,2023-04-25T05:21:07.317Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
179,bigone,2023-04-25T05:21:08.735Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
180,bigone,2023-04-25T05:21:10.133Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
181,bigone,2023-04-25T05:21:11.510Z,995.76417,92197.19,90426.6,340.63289,1770.5900000000001,1824.095,1840.4952,50
