,exchange,datetime,ask_size,ask,bid,bid_size,spread,mid_price,vwap,levels
1459,bigone,2023-04-25T03:54:42.842Z,15.702165999999997,1377587.5099999998,1360109.57,7.8729759999999995,17477.94,27341.25,27469.1014,50
1460,bigone,2023-04-25T03:54:44.233Z,15.702165999999997,1377587.4699999997,1360109.57,7.8729759999999995,17477.899999999998,27341.25,27469.0999,50
1461,bigone,2023-04-25T03:54:45.631Z,15.702165999999997,1377587.4100000001,1360109.57,7.8729759999999995,17477.839999999997,27341.25,27469.0974,50
1462,bigone,2023-04-25T03:54:47.036Z,15.702165999999997,1377587.35,1360109.57,7.8729759999999995,17477.78,27341.25,27469.0955,50
1463,bigone,2023-04-25T03:54:48.460Z,15.702165999999997,1377587.31,1360109.57,7.8729759999999995,17477.739999999998,27341.25,27469.094,50
1464,bigone,2023-04-25T03:54:49.853Z,14.547763999999999,1377215.3599999999,1360109.57,7.8729759999999995,17105.79,27341.25,27455.0043,50
1465,bigone,2023-04-25T03:54:51.247Z,14.547763999999999,1377215.3199999998,1360109.57,7.8729759999999995,17105.75,27341.25,27455.0031,50
1466,bigone,2023-04-25T03:54:52.642Z,14.547763999999999,1377236.1600000001,1360123.34,7.8729759999999995,17112.82,27344.865,27455.0518,50
1467,bigone,2023-04-25T03:54:54.026Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1468,bigone,2023-04-25T03:54:55.405Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1469,bigone,2023-04-25T03:54:56.789Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1470,bigone,2023-04-25T03:54:58.179Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1471,bigone,2023-04-25T03:54:59.567Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1472,bigone,2023-04-25T03:55:00.969Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1473,bigone,2023-04-25T03:55:02.346Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1474,bigone,2023-04-25T03:55:03.739Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1475,bigone,2023-04-25T03:55:05.131Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1476,bigone,2023-04-25T03:55:06.533Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1477,bigone,2023-04-25T03:55:07.917Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1478,bigone,2023-04-25T03:55:09.303Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1479,bigone,2023-04-25T03:55:10.688Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1480,bigone,2023-04-25T03:55:12.085Z,14.547763999999999,1377236.1600000001,1360119.29,7.8729759999999995,17116.87,27344.19,27455.0452,50
1481,bigone,2023-04-25T03:55:13.474Z,14.547763999999999,1377240.9300000002,1360119.29,7.8729759999999995,17121.64,27344.66,27455.0519,50
1482,bigone,2023-04-25T03:55:14.875Z,14.547763999999999,1377240.9300000002,1360119.29,7.8729759999999995,17121.64,27344.66,27455.0519,50
1483,bigone,2023-04-25T03:55:16.262Z,14.547763999999999,1377240.9300000002,1360119.29,7.8729759999999995,17121.64,27344.66,27455.0519,50
1484,bigone,2023-04-25T03:55:17.648Z,14.547763999999999,1377240.9300000002,1360119.29,7.8729759999999995,17121.64,27344.66,27455.0519,50
1485,bigone,2023-04-25T03:55:19.020Z,14.547763999999999,1377240.9300000002,1360119.29,7.8729759999999995,17121.64,27344.66,27455.0519,50
1486,bigone,2023-04-25T03:55:20.436Z,14.547763999999999,1377275.57,1359853.37,8.440486,17422.199999999997,27348.82,27444.6427,50
1487,bigone,2023-04-25T03:55:21.849Z,14.547763999999999,1377275.57,1359853.5300000003,8.440486,17422.039999999997,27348.82,27444.6471,50
1488,bigone,2023-04-25T03:55:23.231Z,14.547763999999999,1377275.57,1359853.61,8.440486,17421.96,27348.82,27444.6493,50
1489,bigone,2023-04-25T03:55:24.630Z,15.702165999999998,1377681.3399999999,1359887.8200000003,8.051606,17793.519999999997,27353.335,27461.5239,50
1490,bigone,2023-04-25T03:55:26.015Z,15.702165999999998,1377681.3399999999,1360199.49,7.872976,17481.85,27353.335,27470.097,50
1491,bigone,2023-04-25T03:55:27.415Z,15.702165999999998,1377681.3399999999,1360199.53,7.872976,17481.809999999998,27353.335,27470.0976,50
1492,bigone,2023-04-25T03:55:28.784Z,15.702165999999998,1377681.3399999999,1360199.6500000001,7.872976,17481.69,27353.335,27470.0995,50
1493,bigone,2023-04-25T03:55:30.185Z,15.702165999999998,1377681.3399999999,1360199.7100000002,7.8729759999999995,17481.629999999997,27353.335,27470.1004,50
1494,bigone,2023-04-25T03:55:31.572Z,15.702165999999998,1377681.3399999999,1360199.79,7.8729759999999995,17481.55,27353.335,27470.1016,50
1495,bigone,2023-04-25T03:55:32.955Z,15.702165999999998,1377681.3399999999,1360199.83,7.8729759999999995,17481.51,27353.335,27470.1022,50
1496,bigone,2023-04-25T03:55:34.348Z,15.702165999999998,1377681.3399999999,1360199.8900000001,7.872976,17481.45,27353.335,27470.1032,50
1497,bigone,2023-04-25T03:55:35.737Z,15.702165999999998,1377681.3399999999,1360200.01,7.872976,17481.329999999998,27353.335,27470.105,50
1498,bigone,2023-04-25T03:55:37.123Z,15.702165999999998,1377681.3399999999,1360200.07,7.8729759999999995,17481.27,27353.335,27470.106,50
1499,bigone,2023-04-25T03:55:38.508Z,15.702165999999998,1377681.3399999999,1360200.1500000001,7.8729759999999995,17481.19,27353.335,27470.1072,50
1500,bigone,2023-04-25T03:55:39.893Z,15.702165999999998,1377681.3399999999,1360200.1900000002,7.8729759999999995,17481.149999999998,27353.335,27470.1078,50
1501,bigone,2023-04-25T03:55:41.294Z,15.702165999999998,1377681.3399999999,1360200.2300000002,7.8729759999999995,17481.11,27353.335,27470.1084,50
1502,bigone,2023-04-25T03:55:42.681Z,15.702165999999998,1377681.3399999999,1360200.27,7.8729759999999995,17481.07,27353.335,27470.109,50
1503,bigone,2023-04-25T03:55:44.081Z,15.702165999999998,1377681.3399999999,1360200.31,7.8729759999999995,17481.03,27353.335,27470.1097,50
1504,bigone,2023-04-25T03:55:45.465Z,15.702165999999998,1377681.3399999999,1360200.35,7.8729759999999995,17480.989999999998,27353.335,27470.1103,50
1505,bigone,2023-04-25T03:55:46.866Z,15.702165999999998,1377681.3399999999,1360200.43,7.8729759999999995,17480.91,27353.335,27470.1115,50
1506,bigone,2023-04-25T03:55:48.250Z,15.702165999999998,1377681.3399999999,1360200.47,7.8729759999999995,17480.87,27353.335,27470.1121,50
1507,bigone,2023-04-25T03:55:49.649Z,15.702165999999998,1377681.3399999999,1360200.55,7.8729759999999995,17480.79,27353.335,27470.1134,50
1508,bigone,2023-04-25T03:55:51.035Z,15.702165999999998,1377681.3399999999,1360200.57,7.872976,17480.77,27353.335,27470.1137,50
1509,bigone,2023-04-25T03:55:52.428Z,15.702165999999998,1377681.3399999999,1360200.59,7.8729759999999995,17480.75,27353.335,27470.114,50
1510,bigone,2023-04-25T03:55:53.813Z,15.702165999999998,1377681.3399999999,1360200.6500000001,7.872976,17480.69,27353.335,27470.1149,50
1511,bigone,2023-04-25T03:55:55.197Z,15.702165999999998,1377681.3399999999,1360200.6900000002,7.872976,17480.649999999998,27353.335,27470.1156,50
1512,bigone,2023-04-25T03:55:56.582Z,15.702165999999998,1377681.3399999999,1360200.7300000002,7.872976,17480.61,27353.335,27470.1162,50
1513,bigone,2023-04-25T03:55:57.984Z,15.702165999999998,1377681.3399999999,1360200.81,7.872976,17480.53,27353.335,27470.1174,50
1514,bigone,2023-04-25T03:55:59.354Z,15.702165999999998,1377681.3399999999,1360200.83,7.8729759999999995,17480.51,27353.335,27470.1177,50
1515,bigone,2023-04-25T03:56:00.738Z,15.702165999999998,1377681.3399999999,1359888.56,8.051606,17792.78,27353.335,27461.5345,50
1516,bigone,2023-04-25T03:56:02.142Z,15.702165999999998,1377681.3399999999,1360194.8499999999,7.8729759999999995,17486.489999999998,27352.565,27470.1118,50
1517,bigone,2023-04-25T03:56:03.527Z,15.702165999999998,1377681.3399999999,1360194.8499999999,7.8729759999999995,17486.489999999998,27352.565,27470.1118,50
1518,bigone,2023-04-25T03:56:04.910Z,15.702165999999998,1377681.3399999999,1360194.8499999999,7.8729759999999995,17486.489999999998,27352.565,27470.1118,50
1519,bigone,2023-04-25T03:56:06.295Z,15.702165999999998,1377681.3399999999,1360194.8499999999,7.8729759999999995,17486.489999999998,27352.565,27470.1118,50
1520,bigone,2023-04-25T03:56:07.694Z,15.702165999999998,1377681.3399999999,1360194.8499999999,7.8729759999999995,17486.489999999998,27352.565,27470.1118,50
1521,bigone,2023-04-25T03:56:09.081Z,15.702165999999998,1377681.3399999999,1360174.6500000001,7.8729759999999995,17506.69,27350.965,27470.0862,50
1522,bigone,2023-04-25T03:56:10.470Z,14.547763999999999,1377253.12,1360162.66,7.8729759999999995,17090.46,27345.555,27455.9767,50
1523,bigone,2023-04-25T03:56:11.855Z,14.547763999999999,1377253.04,1360117.77,7.8729759999999995,17135.269999999997,27344.24,27455.3244,50
1524,bigone,2023-04-25T03:56:13.241Z,14.547763999999999,1377253.0,1360117.77,7.8729759999999995,17135.23,27344.24,27455.3232,50
1525,bigone,2023-04-25T03:56:14.639Z,14.547763999999999,1377252.9200000002,1360117.77,7.8729759999999995,17135.149999999998,27344.24,27455.3208,50
1526,bigone,2023-04-25T03:56:16.022Z,14.547763999999999,1377252.8800000001,1360117.77,7.8729759999999995,17135.109999999997,27344.24,27455.3196,50
1527,bigone,2023-04-25T03:56:17.411Z,14.547763999999999,1377252.8,1360117.77,7.8729759999999995,17135.03,27344.24,27455.3172,50
1528,bigone,2023-04-25T03:56:18.805Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1529,bigone,2023-04-25T03:56:20.190Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1530,bigone,2023-04-25T03:56:21.593Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1531,bigone,2023-04-25T03:56:22.976Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1532,bigone,2023-04-25T03:56:24.367Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1533,bigone,2023-04-25T03:56:25.755Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1534,bigone,2023-04-25T03:56:27.140Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1535,bigone,2023-04-25T03:56:28.525Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1536,bigone,2023-04-25T03:56:29.925Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1537,bigone,2023-04-25T03:56:31.326Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1538,bigone,2023-04-25T03:56:32.996Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1539,bigone,2023-04-25T03:56:34.380Z,14.547763999999999,1377252.76,1360117.77,7.8729759999999995,17134.989999999998,27344.24,27455.3159,50
1540,bigone,2023-04-25T03:56:35.763Z,14.547763999999999,1377269.46,1360149.9600000002,7.8729759999999995,17119.5,27348.825,27455.3827,50
1541,bigone,2023-04-25T03:56:37.162Z,14.547763999999999,1377269.46,1360150.04,7.8729759999999995,17119.420000000002,27348.825,27455.3843,50
1542,bigone,2023-04-25T03:56:38.544Z,14.547763999999999,1377269.46,1360150.08,7.8729759999999995,17119.38,27348.825,27455.385,50
1543,bigone,2023-04-25T03:56:39.942Z,14.547763999999999,1377269.46,1360150.1199999999,7.8729759999999995,17119.34,27348.825,27455.3858,50
1544,bigone,2023-04-25T03:56:41.326Z,14.547763999999999,1377269.46,1360150.2,7.8729759999999995,17119.260000000002,27348.825,27455.3874,50
1545,bigone,2023-04-25T03:56:42.712Z,14.547763999999999,1377269.46,1360150.24,7.8729759999999995,17119.22,27348.825,27455.3882,50
1546,bigone,2023-04-25T03:56:44.112Z,14.547763999999999,1377269.46,1360150.28,7.8729759999999995,17119.18,27348.825,27455.389,50
1547,bigone,2023-04-25T03:56:45.500Z,14.547763999999999,1377281.26,1360167.82,7.8729759999999995,17113.44,27350.005,27455.7101,50
1548,bigone,2023-04-25T03:56:46.887Z,14.547763999999999,1377281.26,1360167.9200000002,7.8729759999999995,17113.34,27350.005,27455.7121,50
1549,bigone,2023-04-25T03:56:48.272Z,14.547763999999999,1377281.26,1360167.9600000002,7.8729759999999995,17113.3,27350.005,27455.7129,50
1550,bigone,2023-04-25T03:56:49.655Z,14.547763999999999,1377281.26,1360168.0000000002,7.8729759999999995,17113.26,27350.005,27455.7137,50
1551,bigone,2023-04-25T03:56:51.057Z,14.547763999999999,1377281.26,1360168.08,7.8729759999999995,17113.18,27350.005,27455.7153,50
1552,bigone,2023-04-25T03:56:52.442Z,14.547763999999999,1377281.26,1360168.12,7.8729759999999995,17113.14,27350.005,27455.716,50
1553,bigone,2023-04-25T03:56:53.844Z,14.547763999999999,1377281.26,1359855.4300000002,7.900485999999999,17425.829999999998,27350.005,27447.6459,50
1554,bigone,2023-04-25T03:56:55.228Z,14.547763999999999,1377281.26,1360168.24,7.8729759999999995,17113.02,27350.005,27455.7184,50
1555,bigone,2023-04-25T03:56:56.628Z,14.547763999999999,1377281.26,1360168.28,7.8729759999999995,17112.98,27350.005,27455.7192,50
1556,bigone,2023-04-25T03:56:58.028Z,14.547763999999999,1377281.26,1360168.36,7.8729759999999995,17112.9,27350.005,27455.7207,50
1557,bigone,2023-04-25T03:56:59.415Z,14.547763999999999,1377281.26,1360168.4000000001,7.8729759999999995,17112.86,27350.005,27455.7215,50
1558,bigone,2023-04-25T03:57:00.814Z,14.547763999999999,1377281.26,1360168.4600000002,7.8729759999999995,17112.8,27350.005,27455.7226,50
1559,bigone,2023-04-25T03:57:02.217Z,14.547763999999999,1377281.26,1360168.5200000003,7.8729759999999995,17112.74,27350.005,27455.7239,50
1560,bigone,2023-04-25T03:57:03.588Z,14.547763999999999,1377281.26,1360168.56,7.8729759999999995,17112.7,27350.005,27455.7247,50
1561,bigone,2023-04-25T03:57:05.011Z,14.547763999999999,1377281.26,1360168.6400000001,7.8729759999999995,17112.62,27350.005,27455.7262,50
1562,bigone,2023-04-25T03:57:06.370Z,14.547763999999999,1377281.26,1360168.68,7.8729759999999995,17112.58,27350.005,27455.727,50
1563,bigone,2023-04-25T03:57:07.777Z,14.547763999999999,1377281.26,1360168.72,7.8729759999999995,17112.54,27350.005,27455.7278,50
1564,bigone,2023-04-25T03:57:09.163Z,14.547763999999999,1377281.26,1360168.8,7.8729759999999995,17112.46,27350.005,27455.7294,50
1565,bigone,2023-04-25T03:57:10.561Z,14.547763999999999,1377281.26,1360168.84,7.8729759999999995,17112.42,27350.005,27455.7302,50
1566,bigone,2023-04-25T03:57:11.942Z,14.547763999999999,1377281.26,1360168.9200000002,7.8729759999999995,17112.34,27350.005,27455.7317,50
1567,bigone,2023-04-25T03:57:13.342Z,14.547763999999999,1377281.26,1360154.75,7.8729759999999995,17126.51,27348.675,27455.7138,50
1568,bigone,2023-04-25T03:57:14.728Z,14.547763999999999,1377281.26,1360154.75,7.8729759999999995,17126.51,27348.675,27455.7138,50
1569,bigone,2023-04-25T03:57:16.127Z,14.547763999999999,1377281.26,1360154.75,7.8729759999999995,17126.51,27348.675,27455.7138,50
1570,bigone,2023-04-25T03:57:17.513Z,14.547763999999999,1377281.26,1360154.75,7.8729759999999995,17126.51,27348.675,27455.7138,50
1571,bigone,2023-04-25T03:57:18.898Z,14.547763999999999,1377244.0100000002,1360132.42,7.8729759999999995,17111.59,27342.635,27455.6292,50
1572,bigone,2023-04-25T03:57:20.295Z,14.547763999999999,1377243.9300000002,1360132.42,7.8729759999999995,17111.51,27342.635,27455.6268,50
1573,bigone,2023-04-25T03:57:21.664Z,14.547763999999999,1377243.8900000001,1360132.42,7.8729759999999995,17111.47,27342.635,27455.6256,50
1574,bigone,2023-04-25T03:57:23.065Z,14.547763999999999,1377243.81,1360132.42,7.8729759999999995,17111.39,27342.635,27455.6232,50
1575,bigone,2023-04-25T03:57:24.436Z,14.547763999999999,1377243.77,1360132.42,7.8729759999999995,17111.35,27342.635,27455.622,50
1576,bigone,2023-04-25T03:57:25.839Z,14.547763999999999,1377243.73,1360132.42,7.8729759999999995,17111.31,27342.635,27455.6208,50
1577,bigone,2023-04-25T03:57:27.239Z,14.547763999999999,1377243.65,1360132.42,7.8729759999999995,17111.23,27342.635,27455.6184,50
1578,bigone,2023-04-25T03:57:28.624Z,14.547763999999999,1377243.6099999999,1360132.42,7.8729759999999995,17111.19,27342.635,27455.6172,50
1579,bigone,2023-04-25T03:57:30.040Z,14.892165999999998,1377615.98,1360132.42,7.8729759999999995,17483.559999999998,27342.635,27473.2096,50
1580,bigone,2023-04-25T03:57:31.424Z,14.547763999999999,1377243.4900000002,1360132.42,7.8729759999999995,17111.07,27342.635,27455.6135,50
1581,bigone,2023-04-25T03:57:32.824Z,14.547763999999999,1377243.4500000002,1360132.42,7.8729759999999995,17111.03,27342.635,27455.6123,50
1582,bigone,2023-04-25T03:57:34.207Z,15.702165999999997,1377549.8000000003,1359762.5300000003,8.440486,17787.27,27334.11,27457.9096,50
1583,bigone,2023-04-25T03:57:35.592Z,15.702165999999997,1377549.7600000002,1359762.5300000003,8.440486,17787.23,27334.11,27457.9082,50
1584,bigone,2023-04-25T03:57:36.991Z,15.702165999999997,1377549.7200000002,1359762.5300000003,8.440486,17787.19,27334.11,27457.9067,50
1585,bigone,2023-04-25T03:57:38.376Z,15.702165999999997,1377549.6400000001,1359762.5300000003,8.440486,17787.11,27334.11,27457.9039,50
1586,bigone,2023-04-25T03:57:39.760Z,15.702165999999997,1377549.6,1359762.5300000003,8.440486,17787.07,27334.11,27457.9024,50
1587,bigone,2023-04-25T03:57:41.145Z,15.702165999999997,1377549.56,1359762.5300000003,8.440486,17787.03,27334.11,27457.901,50
1588,bigone,2023-04-25T03:57:42.545Z,15.702165999999997,1377549.48,1359762.5300000003,8.440486,17786.95,27334.11,27457.8981,50
1589,bigone,2023-04-25T03:57:43.947Z,15.702165999999997,1377549.44,1359762.5300000003,8.440486,17786.91,27334.11,27457.8967,50
1590,bigone,2023-04-25T03:57:45.350Z,15.702165999999997,1377549.3599999999,1359762.5300000003,8.440486,17786.83,27334.11,27457.8938,50
1591,bigone,2023-04-25T03:57:46.733Z,15.702165999999997,1377549.3199999998,1359762.5300000003,8.440486,17786.79,27334.11,27457.8923,50
1592,bigone,2023-04-25T03:57:48.134Z,15.702165999999997,1377549.2800000003,1359762.5300000003,8.440486,17786.75,27334.11,27457.8909,50
1593,bigone,2023-04-25T03:57:49.519Z,15.702165999999997,1377549.2000000002,1359762.5300000003,8.440486,17786.67,27334.11,27457.888,50
1594,bigone,2023-04-25T03:57:50.904Z,15.702165999999997,1377549.1600000001,1359762.5300000003,8.440486,17786.63,27334.11,27457.8866,50
1595,bigone,2023-04-25T03:57:52.288Z,15.702165999999997,1377549.08,1359762.5300000003,8.440486,17786.55,27334.11,27457.8837,50
1596,bigone,2023-04-25T03:57:53.722Z,15.702165999999997,1377549.04,1359762.5300000003,8.440486,17786.51,27334.11,27457.8823,50
1597,bigone,2023-04-25T03:57:55.111Z,15.702165999999997,1377549.0,1359762.5300000003,8.440486,17786.47,27334.11,27457.8808,50
1598,bigone,2023-04-25T03:57:56.511Z,15.702165999999997,1377548.92,1359762.5300000003,8.440486,17786.39,27334.11,27457.8779,50
1599,bigone,2023-04-25T03:57:57.887Z,15.702165999999997,1377548.88,1359762.5300000003,8.440486,17786.35,27334.11,27457.8765,50
1600,bigone,2023-04-25T03:57:59.280Z,15.313285999999996,1377548.8199999998,1359762.5300000003,8.440486,17786.29,27334.11,27459.3182,50
1601,bigone,2023-04-25T03:58:00.686Z,15.702165999999997,1377548.7600000002,1359762.5300000003,8.440486,17786.23,27334.11,27457.8722,50
1602,bigone,2023-04-25T03:58:02.067Z,15.702165999999997,1377548.7200000002,1359762.5300000003,8.440486,17786.19,27334.11,27457.8707,50
1603,bigone,2023-04-25T03:58:03.469Z,15.702165999999997,1377548.6400000001,1359762.5300000003,8.440486,17786.11,27334.11,27457.8678,50
1604,bigone,2023-04-25T03:58:04.869Z,15.702165999999997,1377548.6,1359762.5300000003,8.440486,17786.07,27334.11,27457.8664,50
1605,bigone,2023-04-25T03:58:06.248Z,15.702165999999997,1377548.56,1359762.5300000003,8.440486,17786.03,27334.11,27457.865,50
1606,bigone,2023-04-25T03:58:07.644Z,15.702165999999997,1377548.48,1359762.5300000003,8.440486,17785.95,27334.11,27457.8621,50
1607,bigone,2023-04-25T03:58:09.029Z,15.702165999999997,1377548.44,1359762.5300000003,8.440486,17785.91,27334.11,27457.8606,50
1608,bigone,2023-04-25T03:58:10.415Z,15.702165999999997,1377548.3599999999,1360020.89,7.8729759999999995,17527.469999999998,27334.11,27468.1966,50
1609,bigone,2023-04-25T03:58:11.850Z,15.702165999999997,1377548.3199999998,1360020.93,7.8729759999999995,17527.39,27334.11,27468.1958,50
1610,bigone,2023-04-25T03:58:13.236Z,15.702165999999997,1377548.2800000003,1360020.97,7.8729759999999995,17527.309999999998,27334.11,27468.1951,50
1611,bigone,2023-04-25T03:58:14.621Z,15.702165999999997,1377548.2000000002,1360021.05,7.8729759999999995,17527.149999999998,27334.11,27468.1936,50
1612,bigone,2023-04-25T03:58:16.004Z,15.702165999999997,1377464.0500000003,1359929.91,7.8729759999999995,17534.14,27334.11,27467.1979,50
1613,bigone,2023-04-25T03:58:17.401Z,15.702165999999997,1377463.9900000002,1359929.91,7.8729759999999995,17534.079999999998,27334.11,27467.1954,50
1614,bigone,2023-04-25T03:58:18.786Z,15.702165999999997,1377463.9300000002,1359929.91,7.8729759999999995,17534.02,27334.11,27467.1935,50
1615,bigone,2023-04-25T03:58:20.171Z,15.702165999999997,1377463.8900000001,1359929.91,7.8729759999999995,17533.98,27334.11,27467.192,50
1616,bigone,2023-04-25T03:58:21.571Z,15.702165999999997,1377463.81,1359929.91,7.8729759999999995,17533.899999999998,27334.11,27467.1891,50
1617,bigone,2023-04-25T03:58:22.959Z,15.702165999999997,1377463.77,1359929.91,7.8729759999999995,17533.86,27334.11,27467.1876,50
1618,bigone,2023-04-25T03:58:24.360Z,15.702165999999997,1377463.73,1359929.91,7.8729759999999995,17533.82,27334.11,27467.1861,50
1619,bigone,2023-04-25T03:58:25.755Z,15.702165999999997,1377463.65,1359929.91,7.8729759999999995,17533.739999999998,27334.11,27467.1832,50
1620,bigone,2023-04-25T03:58:27.140Z,15.702165999999997,1377463.6099999999,1359929.95,7.8729759999999995,17533.66,27334.11,27467.1824,50
1621,bigone,2023-04-25T03:58:28.539Z,14.892165999999998,1377463.5500000003,1359335.14,8.122728,18128.409999999996,27334.11,27461.3477,50
1622,bigone,2023-04-25T03:58:29.926Z,15.702165999999997,1377463.4900000002,1359637.0000000002,8.440486,17826.489999999998,27334.11,27456.4028,50
1623,bigone,2023-04-25T03:58:31.309Z,15.702165999999997,1377463.4500000002,1359637.04,8.440486,17826.41,27334.11,27456.4024,50
1624,bigone,2023-04-25T03:58:32.723Z,15.702165999999997,1377463.37,1359637.12,8.440486,17826.25,27334.11,27456.4016,50
1625,bigone,2023-04-25T03:58:34.107Z,15.702165999999997,1377463.33,1359637.1600000001,8.440486,17826.17,27334.11,27456.4012,50
1626,bigone,2023-04-25T03:58:35.492Z,15.702165999999997,1377463.29,1359637.2,8.440486,17826.09,27334.11,27456.4009,50
1627,bigone,2023-04-25T03:58:36.877Z,15.702165999999997,1377463.21,1359637.28,8.440486,17825.93,27334.11,27456.4001,50
1628,bigone,2023-04-25T03:58:38.299Z,15.702165999999997,1377463.17,1359637.32,8.440486,17825.85,27334.11,27456.3997,50
1629,bigone,2023-04-25T03:58:39.674Z,15.702165999999997,1377463.0899999999,1359637.4000000001,8.440486,17825.69,27334.11,27456.3989,50
1630,bigone,2023-04-25T03:58:41.067Z,15.702165999999997,1377463.0500000003,1359637.4400000002,8.440486,17825.61,27334.11,27456.3985,50
1631,bigone,2023-04-25T03:58:42.570Z,15.702165999999997,1377463.0100000002,1359637.4800000002,8.440486,17825.53,27334.11,27456.3981,50
1632,bigone,2023-04-25T03:58:43.961Z,15.702165999999997,1377462.9300000002,1359637.56,8.440486,17825.37,27334.11,27456.3974,50
1633,bigone,2023-04-25T03:58:45.358Z,15.702165999999997,1377462.8900000001,1359637.6,8.440486,17825.289999999997,27334.11,27456.397,50
1634,bigone,2023-04-25T03:58:46.742Z,15.702165999999997,1377462.81,1359637.6800000002,8.440486,17825.129999999997,27334.11,27456.3962,50
1635,bigone,2023-04-25T03:58:48.130Z,15.702165999999997,1377462.77,1359637.72,8.440486,17825.05,27334.11,27456.3958,50
1636,bigone,2023-04-25T03:58:49.529Z,15.702165999999997,1377462.73,1359637.76,8.440486,17824.969999999998,27334.11,27456.3954,50
1637,bigone,2023-04-25T03:58:50.899Z,15.702165999999997,1377462.65,1359637.84,8.440486,17824.809999999998,27334.11,27456.3946,50
1638,bigone,2023-04-25T03:58:52.299Z,15.702165999999997,1377462.6099999999,1359637.8800000001,8.440486,17824.73,27334.11,27456.3942,50
1639,bigone,2023-04-25T03:58:53.682Z,15.702165999999997,1377462.5500000003,1359637.9400000002,8.440486,17824.61,27334.11,27456.3935,50
1640,bigone,2023-04-25T03:58:55.066Z,15.702165999999997,1377462.4900000002,1359638.0000000002,8.440486,17824.489999999998,27334.11,27456.3931,50
1641,bigone,2023-04-25T03:58:56.457Z,15.702166,1377462.4500000002,1359638.04,8.440486,17824.41,27334.11,27456.3927,50
1642,bigone,2023-04-25T03:58:57.894Z,15.702166,1377462.37,1359638.12,8.440486,17824.25,27334.11,27456.3919,50
1643,bigone,2023-04-25T03:58:59.292Z,15.702166,1377462.33,1359638.1600000001,8.440486,17824.17,27334.11,27456.3915,50
1644,bigone,2023-04-25T03:59:00.677Z,15.702165999999997,1377462.27,1359638.22,8.440486,17824.05,27334.11,27456.3907,50
1645,bigone,2023-04-25T03:59:02.078Z,15.702165999999997,1377462.21,1359638.24,8.440486,17823.969999999998,27334.11,27456.3893,50
1646,bigone,2023-04-25T03:59:03.471Z,15.702165999999997,1377462.17,1359638.24,8.440486,17823.929999999997,27334.11,27456.3879,50
1647,bigone,2023-04-25T03:59:04.856Z,15.702165999999997,1377462.0899999999,1359638.24,8.440486,17823.85,27334.11,27456.385,50
1648,bigone,2023-04-25T03:59:06.271Z,15.702165999999997,1377462.0500000003,1359638.24,8.440486,17823.809999999998,27334.11,27456.3835,50
1649,bigone,2023-04-25T03:59:07.658Z,15.702165999999997,1377462.0100000002,1359629.3400000003,8.440486,17832.67,27334.11,27456.3714,50
